noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.801400,0.000000,0.000000,0.000000
brightness, 5, 0.818100,0.000010,1.000000,10.000000
brightness, 100, 0.833200,0.000010,1.000000,10.000000
contrast, 0, 0.190200,0.000000,0.000000,0.000000
contrast, 5, 0.376700,0.000010,1.000000,10.000000
contrast, 100, 0.736900,0.000010,1.000000,10.000000
defocus_blur, 0, 0.510200,0.000000,0.000000,0.000000
defocus_blur, 5, 0.724100,0.000010,1.000000,10.000000
defocus_blur, 100, 0.812500,0.000010,1.000000,10.000000
elastic_transform, 0, 0.716800,0.000000,0.000000,0.000000
elastic_transform, 5, 0.710200,0.000010,1.000000,10.000000
elastic_transform, 100, 0.720000,0.000010,1.000000,10.000000
fog, 0, 0.487400,0.000000,0.000000,0.000000
fog, 5, 0.610500,0.000010,1.000000,10.000000
fog, 100, 0.727100,0.000010,1.000000,10.000000
frost, 0, 0.679100,0.000000,0.000000,0.000000
frost, 5, 0.758900,0.000010,1.000000,10.000000
frost, 100, 0.751500,0.000010,1.000000,10.000000
gaussian_noise, 0, 0.597700,0.000000,0.000000,0.000000
gaussian_noise, 5, 0.713800,0.000010,1.000000,10.000000
gaussian_noise, 100, 0.728100,0.000010,1.000000,10.000000
glass_blur, 0, 0.599200,0.000000,0.000000,0.000000
glass_blur, 5, 0.627000,0.000010,1.000000,10.000000
glass_blur, 100, 0.612400,0.000010,1.000000,10.000000
impulse_noise, 0, 0.385800,0.000000,0.000000,0.000000
impulse_noise, 5, 0.573600,0.000010,1.000000,10.000000
impulse_noise, 100, 0.597400,0.000010,1.000000,10.000000
jpeg_compression, 0, 0.797700,0.000000,0.000000,0.000000
jpeg_compression, 5, 0.788000,0.000010,1.000000,10.000000
jpeg_compression, 100, 0.791200,0.000010,1.000000,10.000000
motion_blur, 0, 0.573700,0.000000,0.000000,0.000000
motion_blur, 5, 0.683300,0.000010,1.000000,10.000000
motion_blur, 100, 0.756700,0.000010,1.000000,10.000000
pixelate, 0, 0.656900,0.000000,0.000000,0.000000
pixelate, 5, 0.771700,0.000010,1.000000,10.000000
pixelate, 100, 0.762200,0.000010,1.000000,10.000000
shot_noise, 0, 0.624800,0.000000,0.000000,0.000000
shot_noise, 5, 0.716800,0.000010,1.000000,10.000000
shot_noise, 100, 0.745900,0.000010,1.000000,10.000000
snow, 0, 0.729900,0.000000,0.000000,0.000000
snow, 5, 0.770700,0.000010,1.000000,10.000000
snow, 100, 0.761700,0.000010,1.000000,10.000000
zoom_blur, 0, 0.575100,0.000000,0.000000,0.000000
zoom_blur, 5, 0.728400,0.000010,1.000000,10.000000
zoom_blur, 100, 0.783900,0.000010,1.000000,10.000000
